exec_time,NUM_UAVS,MODE,ALWAYS_COMMUNICATION,total_iter,total_cov_area,average_inst_cov_area,mission_time
192545.23,4,unique,False,162,95.48,11.64,32.4
192584.27,4,unique,False,178,95.36,11.73,35.6
192639.67,4,unique,False,330,95.0,11.22,66.0
192685.73,4,unique,False,168,95.08,11.65,33.6
192757.33,4,unique,False,350,95.12,11.24,70.0
192805.82,4,unique,False,180,95.04,11.41,36.0
192845.1,4,unique,False,173,95.16,11.55,34.6
192902.6,4,unique,False,328,95.0,11.2,65.60000000000001
192961.48,4,unique,False,341,95.08,11.24,68.2
193001.5,4,unique,False,134,95.2,11.59,26.8
193052.28,4,unique,False,163,95.04,11.59,32.6
193089.06,4,unique,False,134,95.04,11.59,26.8
193127.93,4,unique,False,144,95.16,11.63,28.8
193167.35,4,unique,False,128,95.16,11.57,25.6
193204.93,4,unique,False,135,95.0,11.48,27.0
193267.12,4,unique,False,188,95.2,11.68,37.6
193314.47,4,unique,False,165,95.12,11.32,33.0
193364.66,4,unique,False,154,95.04,11.54,30.8
193411.0,4,unique,False,149,95.32,11.51,29.8
193478.86,4,unique,False,166,95.32,11.36,33.2
193529.3,4,unique,False,140,95.12,11.53,28.0
193597.16,4,unique,False,150,95.12,11.15,30.0
193647.89,4,unique,False,134,95.04,11.42,26.8
193700.72,4,unique,False,138,95.12,11.37,27.6
193758.39,4,unique,False,156,95.04,11.28,31.200000000000003
193808.61,4,unique,False,138,95.2,11.41,27.6
193878.57,4,unique,False,151,95.24,11.41,30.200000000000003
193943.62,4,unique,False,141,95.32,11.5,28.200000000000003
193998.02,4,unique,False,142,95.08,11.54,28.400000000000002
194026.9,4,unique,True,139,95.04,11.3,27.8
194061.64,4,unique,True,150,95.12,11.41,30.0
194109.97,4,unique,True,184,95.08,11.24,36.800000000000004
194145.32,4,unique,True,145,95.28,11.56,29.0
194182.95,4,unique,True,162,95.2,11.64,32.4
194226.55,4,unique,True,155,95.12,11.2,31.0
194266.03,4,unique,True,158,95.36,11.45,31.6
194298.51,4,unique,True,148,95.0,11.44,29.6
194327.21,4,unique,True,142,95.16,11.62,28.400000000000002
194355.71,4,unique,True,143,95.08,11.51,28.6
194398.58,5,unique,False,147,95.24,14.44,29.400000000000002
194441.77,5,unique,False,134,95.04,14.11,26.8
194488.15,5,unique,False,125,95.12,14.0,25.0
194533.92,5,unique,False,138,95.24,14.27,27.6
194587.62,5,unique,False,142,95.12,14.4,28.400000000000002
194645.91,5,unique,False,147,95.16,14.39,29.400000000000002
194692.18,5,unique,False,143,95.32,14.4,28.6
194730.17,5,unique,False,130,95.12,14.16,26.0
194768.54,5,unique,False,128,95.2,14.36,25.6
194811.43,5,unique,False,127,95.24,14.27,25.400000000000002
194867.23,5,unique,False,122,95.0,14.06,24.400000000000002
194925.55,5,unique,False,128,95.0,14.28,25.6
194986.99,5,unique,False,131,95.24,14.28,26.200000000000003
195045.23,5,unique,False,128,95.0,14.08,25.6
195095.35,5,unique,False,114,95.04,14.11,22.8
195160.11,5,unique,False,131,95.0,13.86,26.200000000000003
195211.49,5,unique,False,123,95.48,13.98,24.6
195270.1,5,unique,False,133,95.04,14.29,26.6
195317.9,5,unique,False,119,95.12,13.92,23.8
195393.85,5,unique,False,155,95.2,14.14,31.0
195458.29,5,unique,False,117,95.08,14.04,23.400000000000002
195547.55,5,unique,False,150,95.28,14.0,30.0
195622.7,5,unique,False,128,95.12,14.01,25.6
195695.38,5,unique,False,130,95.0,13.75,26.0
195766.66,5,unique,False,125,95.32,14.26,25.0
195829.74,5,unique,False,107,95.0,14.05,21.400000000000002
195901.63,5,unique,False,123,95.4,14.02,24.6
195963.3,5,unique,False,108,95.08,14.04,21.6
196056.98,5,unique,False,140,95.04,14.33,28.0
196120.71,5,unique,False,112,95.16,13.91,22.400000000000002
196170.32,5,unique,True,137,95.0,14.25,27.400000000000002
196211.07,5,unique,True,136,95.16,14.43,27.200000000000003
196251.05,5,unique,True,128,95.12,14.04,25.6
196293.78,5,unique,True,117,95.16,14.32,23.400000000000002
196336.83,5,unique,True,137,95.04,14.07,27.400000000000002
196373.65,5,unique,True,119,95.04,14.02,23.8
196412.91,5,unique,True,128,95.32,14.15,25.6
196449.91,5,unique,True,118,95.0,13.79,23.6
196499.52,5,unique,True,152,95.04,14.5,30.400000000000002
196544.53,5,unique,True,121,95.12,13.92,24.200000000000003
