exec_time,NUM_UAVS,MODE,ALWAYS_COMMUNICATION,total_iter,total_cov_area,average_inst_cov_area,mission_time
72572.32,6,unique,False,152,95.0,16.13,30.400000000000002
72655.83,6,unique,False,104,95.0,16.79,20.8
72725.52,6,unique,False,100,95.04,16.21,20.0
72811.79,6,unique,False,124,95.0,16.68,24.8
72877.93,6,unique,False,104,95.2,16.26,20.8
72949.25,6,unique,False,106,95.0,16.42,21.200000000000003
73038.18,6,unique,False,107,95.16,16.67,21.400000000000002
73137.75,6,unique,False,121,95.24,16.4,24.200000000000003
73246.65,6,unique,False,126,95.0,16.63,25.200000000000003
73340.32,6,unique,False,110,95.2,16.28,22.0
73440.53,6,unique,False,116,95.12,16.43,23.200000000000003
73526.84,6,unique,False,103,95.04,16.38,20.6
73627.16,6,unique,False,115,95.32,16.59,23.0
73712.33,6,unique,False,98,95.56,16.59,19.6
73796.04,6,unique,False,96,95.12,16.5,19.200000000000003
73886.16,6,unique,False,106,95.12,16.24,21.200000000000003
73943.52,6,unique,True,121,95.08,16.67,24.200000000000003
73998.82,6,unique,True,113,95.0,16.71,22.6
74053.08,6,unique,True,112,95.04,16.61,22.400000000000002
74107.14,6,unique,True,118,95.12,16.65,23.6
74157.65,6,unique,True,113,95.12,16.69,22.6
74203.49,6,unique,True,98,95.04,16.67,19.6
74262.73,6,unique,True,121,95.2,16.49,24.200000000000003
74305.25,6,unique,True,96,95.32,16.58,19.200000000000003
74366.73,6,unique,True,121,95.04,16.76,24.200000000000003
74415.29,6,unique,True,101,95.16,16.59,20.200000000000003
74489.33,9,unique,False,75,95.24,22.69,15.0
74555.71,9,unique,False,68,95.12,22.49,13.600000000000001
74634.0,9,unique,False,78,95.04,23.01,15.600000000000001
74697.01,9,unique,False,71,95.0,22.63,14.200000000000001
74760.61,9,unique,False,70,95.12,22.16,14.0
74820.16,9,unique,False,75,95.0,22.47,15.0
74901.33,9,unique,False,94,95.0,23.06,18.8
74961.83,9,unique,False,70,95.12,22.18,14.0
75024.59,9,unique,False,70,95.12,22.27,14.0
75091.56,9,unique,False,79,95.28,22.97,15.8
75184.41,9,unique,False,73,95.04,21.9,14.600000000000001
75280.26,9,unique,False,75,95.04,22.9,15.0
75377.27,9,unique,False,78,95.08,22.49,15.600000000000001
75471.59,9,unique,False,76,95.12,22.83,15.200000000000001
75555.69,9,unique,False,65,95.32,21.78,13.0
75690.23,9,unique,False,100,95.24,23.16,20.0
75786.8,9,unique,False,79,95.2,22.49,15.8
75882.18,9,unique,False,73,95.0,22.23,14.600000000000001
75976.12,9,unique,False,74,95.32,22.13,14.8
76070.26,9,unique,False,74,95.2,22.27,14.8
76209.09,9,unique,False,80,95.08,22.92,16.0
76343.38,9,unique,False,78,95.0,22.63,15.600000000000001
76470.68,9,unique,False,77,95.2,22.31,15.4
76634.96,9,unique,False,93,95.2,22.38,18.6
76766.72,9,unique,False,77,95.2,22.94,15.4
76884.04,9,unique,False,69,95.36,22.45,13.8
77002.23,9,unique,False,70,95.08,22.76,14.0
77136.55,9,unique,False,77,95.04,22.92,15.4
77282.42,9,unique,False,86,95.0,23.26,17.2
77410.92,9,unique,False,75,95.0,22.87,15.0
77480.73,9,unique,True,78,95.32,22.55,15.600000000000001
77545.23,9,unique,True,75,95.08,22.56,15.0
77610.24,9,unique,True,79,95.24,23.06,15.8
77678.93,9,unique,True,81,95.24,23.47,16.2
77752.18,9,unique,True,86,95.04,23.33,17.2
77813.44,9,unique,True,74,95.12,22.63,14.8
77874.19,9,unique,True,66,95.0,22.57,13.200000000000001
77948.47,9,unique,True,89,95.28,23.5,17.8
78015.53,9,unique,True,77,95.0,23.1,15.4
78078.85,9,unique,True,79,95.2,22.18,15.8
